"","GeneID","X.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.y","Protein_product","Replicon_Name","Replicon_Accession","Start","Stop","Strand","Gene","Length","Protein_name","Sequence_Length","Sequence_Description","Annotation_GO_ID","Enzyme_Code","Enzyme_Name"
"16","LOC111100010","MSTRG.51997|LOC111100010",4.10098977816126,25.902800776352,4.25787925191951,6.08349820269672,1.17588236562804e-09,1.59899649915239e-06,1235,"XP_022287281.1","6","NC_035785.1",38160296,38162057,"+",111100010,235,"uncharacterized protein LOC111100010 isoform X2",708,"uncharacterized protein LOC111100010 isoform X2","","",""
"17","LOC111100345","MSTRG.7688|LOC111100345",65.2869000582483,5.88079990393122,1.3134568307881,4.47734540342877,7.55769192588378e-06,0.00249725212042602,1775,"XP_022287821.1","1","NC_035780.1",60251981,60253449,"+",111100345,91,"serine protease inhibitor Cvsi-2-like",276,"serine protease inhibitor Cvsi-2-like","","",""
"18","LOC111100471","MSTRG.53331|LOC111100471",2.54947769876939,17.071974101483,3.9055631806874,4.37119393840615,1.2356897263685e-05,0.00376624380350184,2055,"XP_022288101.1","6","NC_035785.1",50134682,50139419,"-",111100471,858,"baculoviral IAP repeat-containing protein 3-like isoform X1",2577,"baculoviral IAP repeat-containing protein 3-like isoform X1","","",""
"19","LOC111100471","MSTRG.53331|LOC111100471",2.54947769876939,17.071974101483,3.9055631806874,4.37119393840615,1.2356897263685e-05,0.00376624380350184,2059,"XP_022288105.1","6","NC_035785.1",50134682,50141836,"-",111100471,841,"baculoviral IAP repeat-containing protein 3-like isoform X3",2526,"baculoviral IAP repeat-containing protein 3-like isoform X3","","",""
"20","LOC111100471","MSTRG.53331|LOC111100471",2.54947769876939,17.071974101483,3.9055631806874,4.37119393840615,1.2356897263685e-05,0.00376624380350184,2056,"XP_022288102.1","6","NC_035785.1",50134682,50139419,"-",111100471,858,"baculoviral IAP repeat-containing protein 3-like isoform X1",2577,"baculoviral IAP repeat-containing protein 3-like isoform X1","","",""
"21","LOC111100471","MSTRG.53331|LOC111100471",2.54947769876939,17.071974101483,3.9055631806874,4.37119393840615,1.2356897263685e-05,0.00376624380350184,2057,"XP_022288103.1","6","NC_035785.1",50134682,50139419,"-",111100471,857,"baculoviral IAP repeat-containing protein 3-like isoform X2",2574,"baculoviral IAP repeat-containing protein 3-like isoform X2","","",""
"22","LOC111100471","MSTRG.53331|LOC111100471",2.54947769876939,17.071974101483,3.9055631806874,4.37119393840615,1.2356897263685e-05,0.00376624380350184,2054,"XP_022288100.1","6","NC_035785.1",50134682,50139419,"-",111100471,858,"baculoviral IAP repeat-containing protein 3-like isoform X1",2577,"baculoviral IAP repeat-containing protein 3-like isoform X1","","",""
"23","LOC111100471","MSTRG.53331|LOC111100471",2.54947769876939,17.071974101483,3.9055631806874,4.37119393840615,1.2356897263685e-05,0.00376624380350184,2058,"XP_022288104.1","6","NC_035785.1",50134682,50139419,"-",111100471,857,"baculoviral IAP repeat-containing protein 3-like isoform X2",2574,"baculoviral IAP repeat-containing protein 3-like isoform X2","","",""
"24","LOC111100605","MSTRG.50903|LOC111100605",18.7971284386413,5.64837074653873,1.45795187186861,3.87418189552402,0.000106983485771314,0.0173856133084951,2324,"XP_022288370.1","6","NC_035785.1",31256369,31261773,"-",111100605,318,"uncharacterized protein C6orf163 homolog",957,"uncharacterized protein C6orf163 homolog","","",""
"25","LOC111100621","MSTRG.50910|LOC111100621",114.313268227047,-5.03730740536426,1.30519036352852,-3.85944268830344,0.000113645904997923,0.0181059340377067,2346,"XP_022288392.1","6","NC_035785.1",31285764,31296253,"-",111100621,132,"uncharacterized protein LOC111100621 isoform X2",399,"uncharacterized protein LOC111100621 isoform X2","GO:0008219","",""
"26","LOC111100621","MSTRG.50910|LOC111100621",114.313268227047,-5.03730740536426,1.30519036352852,-3.85944268830344,0.000113645904997923,0.0181059340377067,2345,"XP_022288391.1","6","NC_035785.1",31285764,31296253,"-",111100621,135,"uncharacterized protein LOC111100621 isoform X1",408,"uncharacterized protein LOC111100621 isoform X1","","",""
"27","LOC111100653","MSTRG.53136|LOC111100653",15.1560509275167,-15.1907512828126,4.30477912682061,-3.52881084842838,0.000417431378670913,0.0495251513711392,2401,"XP_022288447.1","6","NC_035785.1",47824725,47833759,"-",111100653,793,"LOW QUALITY PROTEIN: uncharacterized protein LOC111100653",2379,"LOW QUALITY PROTEIN: uncharacterized protein LOC111100653","GO:0006091;GO:0016887;GO:0022857;GO:0032991","EC:3.6.1.3;EC:3.6.1.15","Adenosinetriphosphatase;Nucleoside-triphosphate phosphatase"
"28","LOC111102085","MSTRG.725|LOC111102085",1.16083747001595,30,7.59829134399149,3.94825608045724,7.87225706923933e-05,0.0142530108911481,4431,"XP_022290477.1","1","NC_035780.1",6138217,6148414,"-",111102085,410,"uncharacterized protein LOC111102085",1233,"uncharacterized protein LOC111102085","","",""
"29","LOC111102300","MSTRG.50824|LOC111102300",2.35537022881932,23.3540459109448,6.25517523430125,3.73355582156662,0.000188795326385912,0.0266465196089305,4648,"XP_022290694.1","6","NC_035785.1",30609157,30609924,"-",111102300,112,"uncharacterized protein LOC111102300",339,"uncharacterized protein LOC111102300","","",""
"30","LOC111103265","MSTRG.59400|LOC111103265",12.2523544217878,17.9714456815044,4.8874244567604,3.67707896879017,0.000235920022453152,0.0318970185615389,6056,"XP_022292102.1","7","NC_035786.1",52174480,52182592,"+",111103265,466,"uncharacterized protein LOC111103265",1401,"uncharacterized protein LOC111103265","GO:0003674;GO:0007165","",""
"31","LOC111103270","MSTRG.55082|LOC111103270",70.2755814408256,9.75999138177315,2.07231431284568,4.70970611034908,2.48074236164383e-06,0.0010274277576238,6062,"XP_022292108.1","7","NC_035786.1",14262277,14271496,"-",111103270,386,"baculoviral IAP repeat-containing protein 3-like isoform X1",1161,"baculoviral IAP repeat-containing protein 3-like isoform X1","","",""
"32","LOC111103270","MSTRG.55082|LOC111103270",70.2755814408256,9.75999138177315,2.07231431284568,4.70970611034908,2.48074236164383e-06,0.0010274277576238,6064,"XP_022292110.1","7","NC_035786.1",14262277,14270414,"-",111103270,355,"baculoviral IAP repeat-containing protein 3-like isoform X2",1068,"baculoviral IAP repeat-containing protein 3-like isoform X2","","",""
"33","LOC111103270","MSTRG.55082|LOC111103270",70.2755814408256,9.75999138177315,2.07231431284568,4.70970611034908,2.48074236164383e-06,0.0010274277576238,6066,"XP_022292112.1","7","NC_035786.1",14262277,14270414,"-",111103270,355,"baculoviral IAP repeat-containing protein 3-like isoform X2",1068,"baculoviral IAP repeat-containing protein 3-like isoform X2","","",""
"34","LOC111103270","MSTRG.55082|LOC111103270",70.2755814408256,9.75999138177315,2.07231431284568,4.70970611034908,2.48074236164383e-06,0.0010274277576238,6063,"XP_022292109.1","7","NC_035786.1",14262277,14270414,"-",111103270,355,"baculoviral IAP repeat-containing protein 3-like isoform X2",1068,"baculoviral IAP repeat-containing protein 3-like isoform X2","","",""
"35","LOC111103270","MSTRG.55082|LOC111103270",70.2755814408256,9.75999138177315,2.07231431284568,4.70970611034908,2.48074236164383e-06,0.0010274277576238,6067,"XP_022292113.1","7","NC_035786.1",14262277,14270414,"-",111103270,355,"baculoviral IAP repeat-containing protein 3-like isoform X2",1068,"baculoviral IAP repeat-containing protein 3-like isoform X2","","",""
"36","LOC111103270","MSTRG.55082|LOC111103270",70.2755814408256,9.75999138177315,2.07231431284568,4.70970611034908,2.48074236164383e-06,0.0010274277576238,6068,"XP_022292114.1","7","NC_035786.1",14262277,14270414,"-",111103270,355,"baculoviral IAP repeat-containing protein 3-like isoform X2",1068,"baculoviral IAP repeat-containing protein 3-like isoform X2","","",""
"37","LOC111103270","MSTRG.55082|LOC111103270",70.2755814408256,9.75999138177315,2.07231431284568,4.70970611034908,2.48074236164383e-06,0.0010274277576238,6069,"XP_022292115.1","7","NC_035786.1",14262277,14270414,"-",111103270,355,"baculoviral IAP repeat-containing protein 3-like isoform X2",1068,"baculoviral IAP repeat-containing protein 3-like isoform X2","","",""
"38","LOC111103658","MSTRG.54652|LOC111103658",9.21864129198466,-14.3388058056814,3.46797413653952,-4.13463458524787,3.55519861116849e-05,0.00826946213797156,6735,"XP_022292781.1","7","NC_035786.1",10351624,10365470,"-",111103658,1068,"uncharacterized protein LOC111103658 isoform X1",3207,"uncharacterized protein LOC111103658 isoform X1","GO:0003674","",""
"39","LOC111103658","MSTRG.54652|LOC111103658",9.21864129198466,-14.3388058056814,3.46797413653952,-4.13463458524787,3.55519861116849e-05,0.00826946213797156,6734,"XP_022292780.1","7","NC_035786.1",10351624,10365470,"-",111103658,1068,"uncharacterized protein LOC111103658 isoform X1",3207,"uncharacterized protein LOC111103658 isoform X1","GO:0003674","",""
"40","LOC111103658","MSTRG.54652|LOC111103658",9.21864129198466,-14.3388058056814,3.46797413653952,-4.13463458524787,3.55519861116849e-05,0.00826946213797156,6737,"XP_022292783.1","7","NC_035786.1",10316419,10344231,"-",111103658,941,"uncharacterized protein LOC111103658 isoform X3",2826,"uncharacterized protein LOC111103658 isoform X3","","",""
"41","LOC111103658","MSTRG.54652|LOC111103658",9.21864129198466,-14.3388058056814,3.46797413653952,-4.13463458524787,3.55519861116849e-05,0.00826946213797156,6736,"XP_022292782.1","7","NC_035786.1",10316419,10349190,"-",111103658,989,"uncharacterized protein LOC111103658 isoform X2",2970,"uncharacterized protein LOC111103658 isoform X2","","",""
"42","LOC111103658","MSTRG.54652|LOC111103658",9.21864129198466,-14.3388058056814,3.46797413653952,-4.13463458524787,3.55519861116849e-05,0.00826946213797156,6740,"XP_022292786.1","7","NC_035786.1",10344234,10365470,"-",111103658,224,"uncharacterized protein LOC111103658 isoform X5",675,"uncharacterized protein LOC111103658 isoform X5","","",""
"43","LOC111103658","MSTRG.54652|LOC111103658",9.21864129198466,-14.3388058056814,3.46797413653952,-4.13463458524787,3.55519861116849e-05,0.00826946213797156,6739,"XP_022292785.1","7","NC_035786.1",10316419,10318287,"-",111103658,622,"uncharacterized protein LOC111103658 isoform X4",1869,"uncharacterized protein LOC111103658 isoform X4","","",""
"44","LOC111103658","MSTRG.54652|LOC111103658",9.21864129198466,-14.3388058056814,3.46797413653952,-4.13463458524787,3.55519861116849e-05,0.00826946213797156,6738,"XP_022292784.1","7","NC_035786.1",10316419,10344231,"-",111103658,941,"uncharacterized protein LOC111103658 isoform X3",2826,"uncharacterized protein LOC111103658 isoform X3","","",""
"45","LOC111104020","MSTRG.57711|LOC111104020",69.3428815948713,-4.03408634134513,1.07771331327101,-3.74319059778627,0.000181698298695021,0.0259837197484411,7377,"XP_022293423.1","7","NC_035786.1",37180527,37188205,"-",111104020,630,"macoilin-like",1893,"macoilin-like","GO:0005575","",""
"46","LOC111104198","MSTRG.6750|LOC111104198",0.412679806163554,30,7.61797427142239,3.9380547808543,8.21448430345937e-05,0.0142530108911481,7713,"XP_022293759.1","1","NC_035780.1",54315277,54317341,"+",111104198,183,"copper transporter 5.1-like isoform X2",552,"copper transporter 5.1-like isoform X2","GO:0005575;GO:0022857","",""
"47","LOC111104198","MSTRG.6750|LOC111104198",0.412679806163554,30,7.61797427142239,3.9380547808543,8.21448430345937e-05,0.0142530108911481,7704,"XP_022293750.1","1","NC_035780.1",54315277,54317341,"+",111104198,183,"copper transporter 5.1-like isoform X2",552,"copper transporter 5.1-like isoform X2","GO:0005575;GO:0022857","",""
"48","LOC111104198","MSTRG.6750|LOC111104198",0.412679806163554,30,7.61797427142239,3.9380547808543,8.21448430345937e-05,0.0142530108911481,7697,"XP_022293743.1","1","NC_035780.1",54315049,54317341,"+",111104198,189,"copper transporter 5.1-like isoform X1",570,"copper transporter 5.1-like isoform X1","GO:0005575;GO:0022857","",""
"49","LOC111104343","MSTRG.59597|LOC111104343",68.5377499574994,-20.5264293119588,2.71496943016622,-7.56046424828514,4.01633269711176e-14,2.58180819404972e-10,7900,"XP_022293946.1","7","NC_035786.1",53522841,53528785,"-",111104343,196,"uncharacterized protein LOC111104343",591,"uncharacterized protein LOC111104343","","",""
"50","LOC111104710","MSTRG.54171|LOC111104710",0.944677593832121,30,7.60130894156733,3.9466886862007,7.9239479318788e-05,0.0142530108911481,8459,"XP_022294505.1","7","NC_035786.1",7134163,7140661,"-",111104710,569,"uncharacterized protein LOC111104710 isoform X1",1710,"uncharacterized protein LOC111104710 isoform X1","","",""
"51","LOC111104710","MSTRG.54171|LOC111104710",0.944677593832121,30,7.60130894156733,3.9466886862007,7.9239479318788e-05,0.0142530108911481,8460,"XP_022294506.1","7","NC_035786.1",7134163,7140661,"-",111104710,568,"uncharacterized protein LOC111104710 isoform X2",1707,"uncharacterized protein LOC111104710 isoform X2","","",""
"52","LOC111104820","MSTRG.58886|LOC111104820",0.400534756164208,30,7.61510315190435,3.93953954418828,8.16381454308794e-05,0.0142530108911481,8622,"XP_022294668.1","7","NC_035786.1",48443425,48464844,"+",111104820,164,"multiple epidermal growth factor-like domains protein 6 isoform X2",495,"multiple epidermal growth factor-like domains protein 6 isoform X2","","",""
"53","LOC111104820","MSTRG.58886|LOC111104820",0.400534756164208,30,7.61510315190435,3.93953954418828,8.16381454308794e-05,0.0142530108911481,8621,"XP_022294667.1","7","NC_035786.1",48443425,48463490,"+",111104820,205,"uncharacterized protein LOC111104820 isoform X1",618,"uncharacterized protein LOC111104820 isoform X1","","",""
"54","LOC111104871","MSTRG.54937|LOC111104871",0.284434995727495,30,7.61629285756587,3.93892416705046,8.18477925351544e-05,0.0142530108911481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","LOC111105102","MSTRG.58526|LOC111105102",39.6149005632228,-22.7394906857627,4.15745562868942,-5.46956906258816,4.51131111630437e-08,3.62499227664771e-05,8937,"XP_022294983.1","7","NC_035786.1",44964150,44965367,"+",111105102,405,"uncharacterized protein LOC111105102",1218,"uncharacterized protein LOC111105102","","",""
"56","LOC111105213","MSTRG.60042|LOC111105213",38.3791928766119,-10.2079567738577,2.61475979545114,-3.90397496229534,9.46255745186284e-05,0.0159311166661589,9043,"XP_022295089.1","7","NC_035786.1",57655264,57663094,"+",111105213,1363,"uncharacterized protein LOC111105213",4092,"uncharacterized protein LOC111105213","GO:0004386;GO:0005694;GO:0006259;GO:0006950;GO:0042592;GO:0051276","EC:3.6.1.15","Nucleoside-triphosphate phosphatase"
"57","LOC111105298","MSTRG.55418|LOC111105298",32.7135769450893,-19.5802293266837,3.49088441183526,-5.60895951189338,2.03546631195442e-08,1.82189694157733e-05,9161,"XP_022295207.1","7","NC_035786.1",15935310,15940982,"+",111105298,249,"peroxiredoxin-like",750,"peroxiredoxin-like","GO:0016491;GO:0042592","EC:1.11.1.15","Peroxiredoxin"
"58","LOC111105525","MSTRG.58316|LOC111105525",0.916123547405449,30,7.61712486199252,3.93849392566639,8.19946696041858e-05,0.0142530108911481,9533,"XP_022295579.1","7","NC_035786.1",42845937,42868858,"-",111105525,531,"uncharacterized protein LOC111105525",1596,"uncharacterized protein LOC111105525","","",""
"59","LOC111105842","MSTRG.64071|LOC111105842",15.7968921040111,-15.8612047276113,3.578001706847,-4.43297852464931,9.29401265594955e-06,0.00294703555567197,9943,"XP_022295989.1","8","NC_035787.1",37015977,37017221,"+",111105842,414,"leukocyte elastase inhibitor-like",1245,"leukocyte elastase inhibitor-like","GO:0005615","",""
"60","LOC111105842","MSTRG.64071|LOC111105842",15.7968921040111,-15.8612047276113,3.578001706847,-4.43297852464931,9.29401265594955e-06,0.00294703555567197,9942,"XP_022295988.1","8","NC_035787.1",37015977,37017221,"+",111105842,414,"leukocyte elastase inhibitor-like",1245,"leukocyte elastase inhibitor-like","GO:0005615","",""
"61","LOC111105842","MSTRG.64071|LOC111105842",15.7968921040111,-15.8612047276113,3.578001706847,-4.43297852464931,9.29401265594955e-06,0.00294703555567197,9946,"XP_022295992.1","8","NC_035787.1",37015977,37017221,"+",111105842,414,"leukocyte elastase inhibitor-like",1245,"leukocyte elastase inhibitor-like","GO:0005615","",""
"62","LOC111105842","MSTRG.64071|LOC111105842",15.7968921040111,-15.8612047276113,3.578001706847,-4.43297852464931,9.29401265594955e-06,0.00294703555567197,9947,"XP_022295993.1","8","NC_035787.1",37015977,37017221,"+",111105842,414,"leukocyte elastase inhibitor-like",1245,"leukocyte elastase inhibitor-like","GO:0005615","",""
"63","LOC111105842","MSTRG.64071|LOC111105842",15.7968921040111,-15.8612047276113,3.578001706847,-4.43297852464931,9.29401265594955e-06,0.00294703555567197,9944,"XP_022295990.1","8","NC_035787.1",37015977,37017221,"+",111105842,414,"leukocyte elastase inhibitor-like",1245,"leukocyte elastase inhibitor-like","GO:0005615","",""
"64","LOC111105882","MSTRG.65890|LOC111105882",0.700636933752404,30,7.60223866595006,3.94620602144051,7.93993016940522e-05,0.0142530108911481,9999,"XP_022296045.1","8","NC_035787.1",50984550,50991441,"-",111105882,408,"argininosuccinate synthase-like isoform X1",1227,"argininosuccinate synthase-like isoform X1","GO:0006520;GO:0009058;GO:0016874;GO:0043167","EC:6.3.4.5","Argininosuccinate synthase"
"65","LOC111105882","MSTRG.65890|LOC111105882",0.700636933752404,30,7.60223866595006,3.94620602144051,7.93993016940522e-05,0.0142530108911481,10000,"XP_022296046.1","8","NC_035787.1",50984550,50991441,"-",111105882,408,"argininosuccinate synthase-like isoform X1",1227,"argininosuccinate synthase-like isoform X1","GO:0006520;GO:0009058;GO:0016874;GO:0043167","EC:6.3.4.5","Argininosuccinate synthase"
"66","LOC111105882","MSTRG.65890|LOC111105882",0.700636933752404,30,7.60223866595006,3.94620602144051,7.93993016940522e-05,0.0142530108911481,10003,"XP_022296049.1","8","NC_035787.1",50984550,50990447,"-",111105882,350,"argininosuccinate synthase-like isoform X2",1053,"argininosuccinate synthase-like isoform X2","GO:0006520;GO:0009058;GO:0016874;GO:0043167","EC:6.3.4.5","Argininosuccinate synthase"
"67","LOC111105882","MSTRG.65890|LOC111105882",0.700636933752404,30,7.60223866595006,3.94620602144051,7.93993016940522e-05,0.0142530108911481,10002,"XP_022296048.1","8","NC_035787.1",50984550,50991441,"-",111105882,408,"argininosuccinate synthase-like isoform X1",1227,"argininosuccinate synthase-like isoform X1","GO:0006520;GO:0009058;GO:0016874;GO:0043167","EC:6.3.4.5","Argininosuccinate synthase"
"68","LOC111106359","MSTRG.64164|LOC111106359",6.24415059195662,-15.6126901661375,3.64439007009363,-4.28403377954994,1.83535029030926e-05,0.00494030352845261,10676,"XP_022296722.1","8","NC_035787.1",37802305,37809357,"-",111106359,475,"ankyrin repeat and BTB/POZ domain-containing protein 1-like",1428,"ankyrin repeat and BTB/POZ domain-containing protein 1-like","GO:0003674","",""
"69","LOC111106368","MSTRG.64132|LOC111106368",1.88898475685463,20.9828400809817,4.71051560719015,4.45446779731574,8.4101550428925e-06,0.0027279379506329,10684,"XP_022296730.1","8","NC_035787.1",37694891,37697614,"+",111106368,250,"uncharacterized protein LOC111106368",753,"uncharacterized protein LOC111106368","","",""
"70","LOC111106442","MSTRG.61842|LOC111106442",43.1281312418249,-21.051721198089,2.69552503368701,-7.80987782899345,5.72434459135674e-15,4.4974903377714e-11,10779,"XP_022296825.1","8","NC_035787.1",18633623,18647583,"+",111106442,1098,"uncharacterized protein LOC111106442",3297,"uncharacterized protein LOC111106442","GO:0043167","",""
"71","LOC111106511","MSTRG.60499|LOC111106511",0.390131335338987,30,7.61585838728086,3.93914887520789,8.1771179894732e-05,0.0142530108911481,10885,"XP_022296931.1","8","NC_035787.1",4809620,4815830,"+",111106511,1880,"uncharacterized protein LOC111106511",5643,"uncharacterized protein LOC111106511","GO:0003674","",""
"72","LOC111106522","MSTRG.3058|LOC111106522",0.538182976067961,30,7.60670886511419,3.94388697293066,8.01714553085452e-05,0.0142530108911481,10908,"XP_022296954.1","1","NC_035780.1",24441646,24446499,"+",111106522,669,"uncharacterized protein LOC111106522",2010,"uncharacterized protein LOC111106522","GO:0043167","",""
"73","LOC111106613","MSTRG.61345|LOC111106613",24.9627610524468,-16.7785863925134,4.46964073163358,-3.75390045865746,0.000174104025723968,0.0252948033061754,11007,"XP_022297053.1","8","NC_035787.1",12748642,12755862,"+",111106613,346,"UPF0553 protein C9orf64-like",1041,"UPF0553 protein C9orf64-like","","",""
"74","LOC111106613","MSTRG.61345|LOC111106613",24.9627610524468,-16.7785863925134,4.46964073163358,-3.75390045865746,0.000174104025723968,0.0252948033061754,11008,"XP_022297054.1","8","NC_035787.1",12748642,12755862,"+",111106613,346,"UPF0553 protein C9orf64-like",1041,"UPF0553 protein C9orf64-like","","",""
"75","LOC111106627","MSTRG.66272|LOC111106627",9.2371773468938,-14.6127185793844,3.56496213982206,-4.09898282401221,4.14969826018829e-05,0.00920032989676247,11023,"XP_022297069.1","8","NC_035787.1",52657814,52659527,"-",111106627,571,"LOW QUALITY PROTEIN: uncharacterized protein LOC111106627",1713,"LOW QUALITY PROTEIN: uncharacterized protein LOC111106627","GO:0043167","",""
"76","LOC111107282","MSTRG.63155|LOC111107282",9.67695368036233,17.6151571163641,4.33515727280339,4.0633259667124,4.83783954633772e-05,0.0103663173382147,12073,"XP_022298119.1","8","NC_035787.1",28492481,28496323,"-",111107282,295,"uncharacterized protein LOC111107282",888,"uncharacterized protein LOC111107282","","",""
"77","LOC111107282","MSTRG.63155|LOC111107282",9.67695368036233,17.6151571163641,4.33515727280339,4.0633259667124,4.83783954633772e-05,0.0103663173382147,12072,"XP_022298118.1","8","NC_035787.1",28492481,28496323,"-",111107282,295,"uncharacterized protein LOC111107282",888,"uncharacterized protein LOC111107282","","",""
"78","LOC111107407","MSTRG.60443|LOC111107407",17.3118924979028,-20.7327107482204,4.14048596673778,-5.00731337209563,5.51950253149987e-07,0.000302550033724719,12258,"XP_022298304.1","8","NC_035787.1",3987577,3988716,"-",111107407,379,"G-box-binding factor-like",1140,"G-box-binding factor-like","GO:0043167","",""
"79","LOC111107955","MSTRG.64831|LOC111107955",1.4853473996763,21.6084763289094,5.46870766487118,3.95129483108299,7.77294936961923e-05,0.0142530108911481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","LOC111108005","MSTRG.66210|LOC111108005",14.4658623863185,-6.02658664941382,1.69780357683193,-3.54963714981641,0.000385762462551322,0.0466652201676212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
