"","gene_id","GO_Annotation","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes"
"99","LOC111130018","GO:0005515","protein binding",6226,36,24.14,0.00385,"Molecular Functions",0.00578220366206232
"100","LOC111133542","GO:0004573","mannosyl-oligosaccharide glucosidase activity",4,1,0.02,0.01542,"Molecular Functions",0.25
"101","LOC111135258","GO:0005515","protein binding",6226,36,24.14,0.00385,"Molecular Functions",0.00578220366206232
"102","LOC111135258","GO:0008270","zinc ion binding",2113,18,8.19,0.00098,"Molecular Functions",0.00851869380028396
"103","LOC111135598","GO:0005506","iron ion binding",188,4,0.73,0.00615,"Molecular Functions",0.0212765957446809
"104","LOC111135598","GO:0020037","heme binding",209,3,0.81,0.04765,"Molecular Functions",0.0143540669856459
"105","LOC111135625","GO:0005515","protein binding",6226,36,24.14,0.00385,"Molecular Functions",0.00578220366206232
"106","LOC111135625","GO:0008270","zinc ion binding",2113,18,8.19,0.00098,"Molecular Functions",0.00851869380028396
"107","LOC111135901","GO:0005330","dopamine:sodium symporter activity",2,1,0.01,0.00774,"Molecular Functions",0.5
"108","LOC111136264","GO:0004888","transmembrane signaling receptor activity",1277,7,4.95,0.01366,"Molecular Functions",0.00548159749412686
"109","LOC111136991","GO:0032549","ribonucleoside binding",412,2,1.6,0.01939,"Molecular Functions",0.00485436893203883
"110","LOC111138171","GO:0008270","zinc ion binding",2113,18,8.19,0.00098,"Molecular Functions",0.00851869380028396
